User ID,Age,Gender,Country,Device,Subscription Tier,User Segment,Tenure (Months),Onboarding Completed,Session Freq (per week),Feature Adoption Count,Support Tickets,Errors Encountered,Task Completion (%),Avg Time on Task (sec),Days Since Last Login,NPS Score (0–10),NPS Category,Sentiment Label,SUS Q1 (I think I would like to use this product frequently),SUS Q2 (I found the product unnecessarily complex),SUS Q3 (I thought the product was easy to use),SUS Q4 (I think I would need support to use this product),SUS Q5 (I found the various functions well integrated),SUS Q6 (I thought there was too much inconsistency),SUS Q7 (Most people would learn to use this product quickly),SUS Q8 (I found the product very cumbersome to use),SUS Q9 (I felt very confident using the product),SUS Q10 (I needed to learn a lot before using this product),SUS Score (0–100),SUS Grade,UMUX-Lite Q1 – Capability (1–7),UMUX-Lite Q2 – Ease (1–7),UMUX-Lite Score (0–100),CSAT (1–5),"Churn Risk (0=No, 1=Yes)",Renewal Intent
U0524,40,Male,USA,Desktop,Free,Returning,22,Yes,6.4,8,0,2,64.6,223,23,4,Detractor,Negative,3,3,4,4,3,2,3,3,4,3,55.0,D,5,1,33.3,4,0,Unlikely
U0525,26,Male,Spain,Desktop,Free,Power User,12,Yes,6.7,11,0,1,79.1,112,21,7,Passive,Neutral,4,3,3,3,4,1,5,4,4,3,65.0,C,4,3,41.7,4,0,Unlikely
U0526,18,Male,USA,Desktop,Free,Returning,13,Yes,5.6,11,0,1,88.0,308,6,10,Promoter,Positive,4,2,2,2,4,2,4,2,5,1,75.0,B,5,6,75.0,3,0,Unlikely
U0527,18,Female,France,Mobile,Basic,Power User,67,Yes,8.9,11,0,1,100.0,255,6,9,Promoter,Positive,5,2,5,3,4,1,4,2,3,2,77.5,B,7,7,100.0,4,0,Likely
U0528,34,Female,USA,Desktop,Basic,Power User,61,Yes,5.1,17,2,0,81.2,111,12,10,Promoter,Positive,5,1,4,1,4,3,4,2,3,2,77.5,B,4,4,50.0,3,0,Likely
U0529,37,Female,USA,Desktop,Basic,New,4,Yes,7.5,13,1,3,86.1,292,12,9,Promoter,Positive,3,2,4,3,5,2,4,1,3,2,72.5,B,4,5,58.3,4,0,Likely
U0530,25,Female,Australia,Desktop,Free,Returning,30,No,7.1,13,1,10,100.0,236,40,10,Promoter,Positive,4,2,4,3,5,1,3,2,3,2,72.5,B,3,3,33.3,3,1,Unsure
U0531,40,Male,India,Desktop,Pro,Returning,4,No,2.6,13,1,0,45.2,233,41,10,Promoter,Positive,4,1,4,1,4,1,5,2,3,2,82.5,A,5,2,41.7,3,1,Unsure
U0532,18,Non-binary,UK,Desktop,Free,New,4,Yes,8.5,9,0,0,62.3,328,70,7,Passive,Neutral,4,3,4,2,3,2,3,3,3,3,60.0,C,2,3,25.0,2,1,Unsure
U0533,33,Female,USA,Mobile,Free,Returning,20,Yes,4.3,13,0,0,96.5,301,19,9,Promoter,Positive,2,3,4,3,3,2,3,2,4,3,57.5,D,4,5,58.3,4,0,Unsure
U0534,22,Male,UK,Desktop,Basic,Returning,9,Yes,6.2,10,1,2,87.0,271,72,9,Promoter,Positive,3,2,5,3,4,4,3,2,3,2,62.5,C,2,3,25.0,3,1,Unsure
U0535,27,Prefer not to say,USA,Desktop,Pro,Power User,48,Yes,10.1,10,1,1,89.4,231,25,4,Detractor,Negative,3,2,4,2,5,1,4,2,3,2,75.0,B,6,6,83.3,3,0,Unsure
U0536,34,Female,India,Mobile,Pro,Returning,2,Yes,9.0,14,0,3,70.9,254,5,0,Detractor,Negative,4,2,5,2,4,3,2,2,3,2,67.5,C,6,5,75.0,3,0,Unsure
U0537,25,Female,UK,Mobile,Pro,Power User,13,Yes,8.5,19,1,1,79.4,151,5,10,Promoter,Positive,4,2,4,2,4,3,5,1,4,3,75.0,B,6,7,91.7,4,1,Likely
U0538,30,Female,USA,Desktop,Free,Returning,45,No,4.2,12,2,1,55.9,250,7,10,Promoter,Positive,2,2,3,3,4,5,4,4,2,2,47.5,F,2,2,16.7,3,1,Unlikely
U0539,44,Female,USA,Desktop,Basic,Power User,42,Yes,10.3,17,0,1,100.0,132,0,1,Detractor,Negative,2,2,4,1,4,3,4,3,3,2,65.0,C,4,7,75.0,4,1,Unsure
U0540,28,Female,Netherlands,Desktop,Free,Returning,3,Yes,7.3,9,2,3,59.4,222,5,0,Detractor,Negative,4,3,3,3,3,3,5,3,4,3,60.0,C,3,4,41.7,3,1,Unlikely
U0541,42,Male,Brazil,Tablet,Basic,Power User,8,Yes,4.5,7,1,1,74.0,208,0,9,Promoter,Positive,4,2,4,1,4,2,3,2,3,2,72.5,B,1,3,16.7,2,1,Unsure
U0542,23,Male,UK,Desktop,Basic,Returning,17,Yes,5.4,18,1,1,73.0,160,17,10,Promoter,Positive,5,2,4,2,4,2,4,3,5,3,75.0,B,4,7,75.0,3,0,Unsure
U0543,39,Non-binary,Canada,Tablet,Free,Returning,3,Yes,1.5,18,1,2,88.9,225,9,6,Detractor,Negative,4,3,5,2,4,3,4,2,5,2,75.0,B,5,4,58.3,4,1,Unsure
U0544,48,Male,USA,Mobile,Free,Returning,62,No,7.7,18,3,1,74.9,182,5,7,Passive,Neutral,5,2,4,3,4,1,4,2,3,1,77.5,B,4,5,58.3,5,0,Likely
U0545,18,Male,USA,Mobile,Enterprise,Returning,44,Yes,7.7,13,0,1,86.4,217,15,9,Promoter,Positive,5,2,5,2,4,3,5,1,5,2,85.0,A,5,6,75.0,5,0,Likely
U0546,26,Male,Canada,Desktop,Enterprise,New,3,Yes,11.0,11,0,1,66.7,82,16,7,Passive,Neutral,4,2,4,1,5,1,5,2,4,2,85.0,A,5,7,83.3,5,0,Likely
U0547,40,Male,Netherlands,Desktop,Basic,New,2,Yes,7.5,9,0,2,54.0,211,63,9,Promoter,Positive,4,2,3,2,4,1,5,3,4,1,77.5,B,6,5,75.0,4,0,Unsure
U0548,32,Female,Spain,Desktop,Free,New,2,Yes,9.1,6,0,2,70.2,245,22,5,Detractor,Negative,3,2,3,3,3,3,3,2,4,2,60.0,C,1,4,25.0,3,0,Unlikely
U0549,38,Non-binary,Germany,Desktop,Free,Power User,43,No,5.3,13,1,1,62.0,188,9,4,Detractor,Negative,3,2,4,3,3,2,3,2,5,2,67.5,C,5,6,75.0,4,0,Unsure
U0550,28,Male,USA,Mobile,Basic,New,4,Yes,9.9,18,2,2,100.0,196,5,1,Detractor,Negative,4,3,3,4,4,3,4,3,3,3,55.0,D,5,5,66.7,3,1,Unsure
U0551,35,Male,Canada,Tablet,Enterprise,New,10,No,5.2,12,0,1,47.1,125,4,0,Detractor,Negative,5,2,4,2,3,3,4,1,4,1,77.5,B,4,2,33.3,3,0,Unsure
U0552,32,Male,USA,Mobile,Free,Power User,11,Yes,8.2,13,0,1,62.8,247,4,5,Detractor,Negative,3,2,4,3,3,2,4,2,5,3,67.5,C,3,4,41.7,4,0,Unsure
U0553,46,Female,Germany,Mobile,Pro,Returning,16,Yes,3.1,17,0,0,78.5,253,9,6,Detractor,Negative,4,3,3,2,3,2,5,2,3,1,70.0,B,6,4,66.7,4,1,Unsure
U0554,37,Female,USA,Desktop,Free,Returning,1,Yes,5.3,8,1,2,56.1,292,90,10,Promoter,Positive,2,3,3,2,3,3,4,2,2,4,50.0,D,2,1,8.3,3,1,Unlikely
U0555,37,Male,India,Desktop,Enterprise,New,5,Yes,2.1,19,0,1,64.9,270,0,4,Detractor,Negative,3,2,4,3,2,2,5,2,4,2,67.5,C,6,6,83.3,5,1,Unsure
U0556,30,Female,USA,Desktop,Basic,Power User,48,Yes,5.3,17,0,7,58.0,245,4,10,Promoter,Positive,4,2,3,1,3,4,4,2,4,3,65.0,C,4,4,50.0,4,0,Unlikely
U0557,29,Female,UK,Mobile,Pro,Power User,43,No,8.6,13,1,1,70.5,225,3,8,Passive,Neutral,4,2,3,3,5,1,4,2,5,1,80.0,A,7,4,75.0,3,0,Unsure
U0558,30,Female,Netherlands,Tablet,Free,Power User,27,Yes,6.0,12,0,1,79.0,209,17,9,Promoter,Positive,4,3,4,3,3,3,5,2,3,1,67.5,C,4,6,66.7,3,0,Unsure
U0559,38,Female,UK,Mobile,Basic,Returning,0,No,3.4,13,1,0,99.4,273,9,2,Detractor,Negative,4,2,3,3,3,3,3,2,5,3,62.5,C,5,2,41.7,4,0,Unsure
U0560,30,Male,Germany,Desktop,Free,Power User,7,Yes,9.8,13,1,0,87.3,96,7,5,Detractor,Negative,5,2,4,2,4,1,5,1,5,1,90.0,A+,5,7,83.3,4,1,Unsure
U0561,37,Female,USA,Desktop,Free,New,18,Yes,4.9,6,0,4,81.3,199,4,10,Promoter,Positive,4,4,3,4,3,4,3,3,3,3,45.0,F,3,3,33.3,3,1,Unlikely
U0562,55,Female,UK,Mobile,Enterprise,New,6,Yes,6.5,18,1,0,93.2,286,6,10,Promoter,Positive,5,1,3,2,3,1,4,2,4,1,80.0,A,4,6,66.7,2,1,Unsure
U0563,43,Female,UK,Desktop,Enterprise,New,43,Yes,7.7,17,1,1,100.0,47,1,9,Promoter,Positive,3,2,5,1,5,2,4,1,4,2,82.5,A,4,3,41.7,4,1,Unsure
U0564,31,Female,UK,Mobile,Enterprise,Returning,18,Yes,12.8,12,1,2,34.2,219,14,10,Promoter,Positive,4,2,3,2,5,3,4,3,4,4,65.0,C,5,5,66.7,3,1,Unsure
U0565,46,Female,Australia,Mobile,Basic,Returning,1,Yes,11.0,11,0,1,85.6,251,1,9,Promoter,Positive,4,1,4,2,5,1,3,2,5,3,80.0,A,6,5,75.0,3,1,Likely
U0566,30,Female,USA,Mobile,Pro,Returning,43,Yes,9.9,9,0,3,98.7,202,23,6,Detractor,Negative,4,3,3,2,3,1,3,3,2,2,60.0,C,7,4,75.0,4,0,Unsure
U0567,18,Male,Spain,Desktop,Free,New,57,Yes,6.7,11,2,1,60.9,216,18,9,Promoter,Positive,4,3,3,3,2,3,2,1,3,4,50.0,D,3,5,50.0,4,1,Unlikely
U0568,24,Female,France,Desktop,Free,Returning,1,Yes,5.6,8,2,1,89.7,259,31,10,Promoter,Positive,4,2,3,2,4,3,4,2,4,4,65.0,C,2,2,16.7,5,1,Unsure
U0569,18,Prefer not to say,USA,Desktop,Free,Power User,14,Yes,0.6,11,0,4,97.3,197,9,9,Promoter,Positive,4,2,3,1,3,2,3,1,4,3,70.0,B,5,3,50.0,4,1,Unsure
U0570,30,Non-binary,France,Desktop,Pro,Returning,7,No,5.1,16,0,3,71.9,215,8,10,Promoter,Positive,4,2,3,2,3,3,4,2,3,1,67.5,C,4,3,41.7,3,1,Unsure
U0571,34,Male,Germany,Desktop,Basic,Power User,9,Yes,5.8,15,0,0,73.6,166,2,3,Detractor,Negative,5,2,3,2,3,2,4,3,4,2,70.0,B,5,5,66.7,3,0,Unsure
U0572,51,Male,Canada,Mobile,Free,New,4,Yes,1.1,15,0,0,55.6,304,16,7,Passive,Neutral,3,3,3,2,3,2,4,3,4,2,62.5,C,4,4,50.0,4,1,Unsure
U0573,37,Male,USA,Mobile,Basic,Power User,16,Yes,4.6,11,1,0,75.1,283,9,10,Promoter,Positive,4,1,4,2,5,3,4,4,4,2,72.5,B,6,6,83.3,3,1,Likely
U0574,32,Female,USA,Desktop,Pro,Returning,57,Yes,1.9,12,0,1,61.7,204,10,10,Promoter,Positive,4,3,3,3,2,2,4,2,5,1,67.5,C,4,5,58.3,4,0,Unsure
U0575,42,Female,Netherlands,Desktop,Basic,New,13,No,5.0,12,1,9,70.6,169,33,10,Promoter,Positive,4,2,3,3,3,2,3,3,3,1,62.5,C,1,1,0.0,3,1,Unlikely
U0576,18,Male,Spain,Desktop,Free,New,2,Yes,7.8,12,1,2,49.7,205,38,10,Promoter,Positive,3,2,3,3,3,1,4,4,2,3,55.0,D,5,4,58.3,3,1,Unsure
U0577,36,Female,Netherlands,Desktop,Free,Returning,17,No,7.6,14,0,1,70.3,249,36,4,Detractor,Negative,3,2,3,3,3,3,2,2,2,4,47.5,F,2,3,25.0,2,1,Unlikely
U0578,42,Female,USA,Mobile,Free,Power User,7,No,7.9,14,1,3,87.9,242,2,6,Detractor,Negative,3,2,3,1,4,2,3,2,3,2,67.5,C,4,4,50.0,4,1,Unsure
U0579,19,Female,Canada,Desktop,Free,Returning,35,Yes,3.4,16,1,1,46.7,177,21,0,Detractor,Negative,2,2,4,2,2,3,3,2,3,3,55.0,D,2,4,33.3,2,1,Unlikely
U0580,45,Female,USA,Desktop,Pro,Returning,10,Yes,2.2,14,0,1,100.0,161,1,9,Promoter,Positive,2,2,4,1,5,3,4,2,3,2,70.0,B,3,4,41.7,3,0,Unsure
U0581,37,Female,USA,Desktop,Basic,Power User,4,Yes,3.4,17,1,3,93.7,221,13,10,Promoter,Positive,4,2,5,2,4,1,3,1,3,2,77.5,B,6,4,66.7,5,0,Likely
U0582,30,Female,UK,Mobile,Pro,Returning,4,Yes,3.0,11,1,4,84.2,283,9,7,Passive,Neutral,3,3,4,1,2,3,4,2,4,1,67.5,C,3,1,16.7,4,1,Unsure
U0583,40,Male,France,Mobile,Basic,Returning,26,Yes,5.1,13,0,2,72.7,162,2,9,Promoter,Positive,4,1,3,2,5,2,4,3,3,3,70.0,B,6,4,66.7,4,0,Unsure
U0584,57,Female,UK,Desktop,Pro,Returning,6,Yes,6.2,15,0,1,85.5,138,34,6,Detractor,Negative,4,4,4,2,2,4,5,3,3,1,60.0,C,3,3,33.3,3,0,Unsure
U0585,36,Female,USA,Mobile,Free,New,26,Yes,4.7,18,1,2,98.1,399,13,2,Detractor,Negative,3,2,4,2,3,1,4,4,3,2,65.0,C,4,3,41.7,5,0,Likely
U0586,36,Female,Australia,Mobile,Basic,Returning,4,Yes,7.1,14,2,0,72.7,272,8,10,Promoter,Positive,3,2,2,1,4,4,3,3,4,2,60.0,C,6,1,41.7,3,0,Unsure
U0587,29,Female,UK,Tablet,Pro,Returning,7,Yes,5.8,11,1,2,100.0,208,1,7,Passive,Neutral,4,3,4,2,3,2,4,4,3,3,60.0,C,3,4,41.7,3,1,Unsure
U0588,26,Female,UK,Desktop,Free,Power User,11,No,7.2,17,0,6,81.9,257,11,10,Promoter,Positive,1,1,5,2,4,1,3,1,3,1,75.0,B,4,5,58.3,4,1,Likely
U0589,42,Male,UK,Tablet,Free,Returning,52,Yes,9.0,5,1,1,89.2,221,49,9,Promoter,Positive,4,3,4,2,4,3,4,1,3,2,70.0,B,3,5,50.0,4,1,Unsure
U0590,25,Female,Spain,Tablet,Enterprise,Returning,48,No,3.9,8,0,2,83.1,263,14,9,Promoter,Positive,4,1,4,1,4,1,4,1,5,2,87.5,A,3,2,25.0,3,1,Unsure
U0591,35,Male,Germany,Tablet,Free,Returning,4,Yes,6.9,13,1,1,79.0,244,73,3,Detractor,Negative,4,2,3,3,3,1,2,2,3,3,60.0,C,2,4,33.3,3,0,Unlikely
U0592,29,Male,USA,Mobile,Pro,Power User,8,Yes,7.2,13,1,0,59.0,207,2,8,Passive,Neutral,4,1,2,3,5,1,5,2,5,2,80.0,A,5,6,75.0,4,0,Likely
U0593,39,Female,Australia,Mobile,Free,Power User,3,Yes,6.6,15,0,2,89.0,191,11,10,Promoter,Positive,5,1,4,3,4,1,4,2,4,2,80.0,A,6,4,66.7,4,1,Unsure
U0594,37,Prefer not to say,Australia,Desktop,Pro,Returning,13,Yes,7.9,11,2,0,59.0,152,34,9,Promoter,Positive,4,2,5,2,3,2,4,1,5,3,77.5,B,2,3,25.0,4,0,Unlikely
U0595,44,Male,USA,Mobile,Free,Power User,11,Yes,8.9,14,1,2,65.8,332,12,9,Promoter,Positive,5,1,4,2,2,2,5,3,2,2,70.0,B,6,5,75.0,3,0,Unsure
U0596,29,Male,India,Mobile,Free,Returning,42,Yes,4.5,10,1,0,100.0,156,2,0,Detractor,Negative,5,2,4,4,5,2,4,2,3,2,72.5,B,7,5,83.3,4,1,Unsure
U0597,31,Female,Canada,Mobile,Basic,Returning,48,No,6.4,14,0,5,76.2,129,14,3,Detractor,Negative,3,1,3,1,3,4,5,2,4,3,67.5,C,4,3,41.7,4,1,Unsure
U0598,24,Male,India,Desktop,Free,New,9,Yes,7.6,16,1,1,65.0,199,15,10,Promoter,Positive,3,1,4,4,5,2,3,2,4,2,70.0,B,5,4,58.3,3,1,Unsure
U0599,30,Female,UK,Mobile,Basic,Returning,12,Yes,5.9,16,2,0,71.5,161,22,9,Promoter,Positive,3,3,3,2,2,2,4,2,4,1,65.0,C,4,4,50.0,3,1,Unsure
U0600,38,Female,Netherlands,Mobile,Free,New,41,No,7.5,17,0,0,54.1,227,28,7,Passive,Neutral,4,3,2,3,4,2,4,1,3,3,62.5,C,1,5,33.3,3,1,Unlikely
U0601,42,Female,Germany,Desktop,Free,Power User,30,Yes,7.9,14,0,4,100.0,245,21,4,Detractor,Negative,3,3,5,1,4,2,3,1,5,1,80.0,A,5,3,50.0,3,0,Unsure
U0602,25,Male,USA,Mobile,Free,Returning,0,No,10.7,12,0,2,62.7,290,21,9,Promoter,Positive,3,3,4,3,4,3,4,2,4,2,65.0,C,4,2,33.3,3,1,Unsure
U0603,43,Male,USA,Mobile,Free,Power User,7,Yes,2.6,7,1,2,82.5,272,4,5,Detractor,Negative,2,2,5,3,4,1,5,3,3,2,70.0,B,5,5,66.7,4,0,Unsure
U0604,48,Female,UK,Mobile,Enterprise,Returning,10,No,7.3,12,1,1,100.0,176,6,1,Detractor,Negative,4,1,5,2,3,4,4,2,5,2,75.0,B,7,5,83.3,3,1,Likely
U0605,38,Female,UK,Desktop,Free,Returning,5,Yes,3.5,10,0,1,63.0,240,31,0,Detractor,Negative,4,4,3,2,2,4,5,1,3,3,57.5,D,3,2,25.0,3,0,Unsure
U0606,53,Male,Canada,Desktop,Basic,Returning,4,Yes,7.6,15,2,0,80.2,254,60,8,Passive,Neutral,4,2,4,3,4,2,3,3,3,3,62.5,C,3,4,41.7,5,0,Unsure
U0607,26,Female,UK,Tablet,Free,New,1,Yes,1.5,9,0,2,53.3,138,2,10,Promoter,Positive,3,2,4,2,3,3,3,4,4,3,57.5,D,3,2,25.0,2,0,Unsure
U0608,22,Male,USA,Desktop,Free,Returning,19,No,8.1,16,1,0,100.0,237,11,7,Passive,Neutral,4,2,4,3,4,2,4,1,4,4,70.0,B,3,5,50.0,4,1,Unsure
U0609,18,Female,Germany,Mobile,Enterprise,New,5,Yes,3.3,9,1,10,75.4,172,10,5,Detractor,Negative,3,3,4,2,4,4,4,2,3,3,60.0,C,2,1,8.3,2,1,Unlikely
U0610,49,Male,UK,Desktop,Free,Returning,1,No,4.5,11,0,3,72.0,346,5,2,Detractor,Negative,4,3,4,2,3,3,5,2,4,4,65.0,C,5,6,75.0,3,1,Unsure
U0611,41,Non-binary,Brazil,Mobile,Enterprise,Returning,5,Yes,3.6,14,0,1,71.0,179,10,4,Detractor,Negative,4,4,5,3,4,3,4,3,5,2,67.5,C,6,4,66.7,3,0,Unsure
U0612,33,Male,USA,Desktop,Free,Power User,29,No,4.5,10,0,0,67.7,228,20,10,Promoter,Positive,4,3,3,3,4,2,4,3,2,1,62.5,C,3,5,50.0,3,1,Unlikely
U0613,37,Male,USA,Mobile,Pro,New,34,Yes,9.7,12,1,2,75.4,162,0,5,Detractor,Negative,3,2,5,1,4,3,4,4,3,1,70.0,B,3,6,58.3,3,0,Likely
U0614,23,Male,USA,Desktop,Basic,New,12,Yes,6.6,7,1,0,100.0,178,25,10,Promoter,Positive,3,2,4,1,5,2,4,2,3,2,75.0,B,2,6,50.0,4,0,Unsure
U0615,58,Male,USA,Desktop,Enterprise,Returning,10,No,9.2,13,0,0,68.2,330,20,6,Detractor,Negative,3,2,4,3,4,3,3,2,4,2,65.0,C,5,7,83.3,4,0,Unsure
U0616,35,Female,UK,Desktop,Basic,Power User,69,Yes,9.7,9,0,1,69.5,300,76,4,Detractor,Negative,3,2,4,3,3,2,4,1,3,1,70.0,B,5,3,50.0,2,0,Unsure
U0617,35,Prefer not to say,India,Desktop,Basic,Power User,4,Yes,8.4,13,0,1,86.5,96,2,5,Detractor,Negative,3,2,5,1,5,1,3,3,4,2,77.5,B,5,6,75.0,5,0,Likely
U0618,41,Male,Brazil,Tablet,Free,Returning,4,Yes,4.3,12,1,3,67.8,329,19,5,Detractor,Negative,4,3,2,1,4,4,2,1,4,3,60.0,C,3,3,33.3,3,1,Unsure
U0619,39,Male,USA,Tablet,Free,Returning,6,Yes,7.8,14,1,1,75.9,288,9,9,Promoter,Positive,4,1,3,2,4,3,2,2,1,2,60.0,C,2,4,33.3,3,0,Likely
U0620,36,Female,India,Desktop,Enterprise,New,3,Yes,6.0,14,0,0,81.6,182,5,8,Passive,Neutral,3,2,4,2,3,2,3,3,3,2,62.5,C,4,6,66.7,4,0,Likely
U0621,26,Female,India,Mobile,Free,Power User,9,Yes,4.8,14,1,1,84.9,248,16,9,Promoter,Positive,3,3,4,2,4,4,4,1,4,2,67.5,C,5,4,58.3,5,1,Unsure
U0622,39,Female,Australia,Desktop,Basic,Returning,44,Yes,3.4,15,0,2,90.2,203,22,1,Detractor,Negative,5,1,4,3,4,3,4,1,5,3,77.5,B,5,4,58.3,3,0,Unsure
U0623,53,Male,USA,Mobile,Pro,Returning,17,Yes,9.0,11,2,0,83.7,333,0,5,Detractor,Negative,4,3,3,2,2,3,3,3,4,2,57.5,D,5,5,66.7,3,0,Unsure
U0624,47,Male,USA,Mobile,Free,Returning,10,Yes,4.0,8,3,1,20.5,209,88,7,Passive,Neutral,3,2,4,2,4,1,4,3,4,3,70.0,B,1,2,8.3,3,0,Unlikely
U0625,50,Female,USA,Tablet,Enterprise,New,49,Yes,8.4,15,1,3,92.0,195,17,10,Promoter,Positive,4,2,3,2,5,2,3,1,5,3,75.0,B,6,7,91.7,4,1,Likely
U0626,29,Male,India,Desktop,Pro,Power User,1,Yes,4.0,14,2,5,53.9,191,23,7,Passive,Neutral,4,2,3,2,3,2,4,3,4,1,70.0,B,5,5,66.7,4,1,Unlikely
U0627,24,Female,Australia,Mobile,Basic,New,4,Yes,6.8,15,2,10,78.5,153,31,7,Passive,Neutral,4,3,3,3,3,2,5,1,3,3,65.0,C,1,3,16.7,3,1,Unsure
U0628,33,Male,UK,Desktop,Enterprise,Returning,15,Yes,5.1,16,1,2,100.0,339,7,8,Passive,Neutral,3,4,3,1,5,1,3,2,3,2,67.5,C,4,4,50.0,4,1,Unsure
U0629,35,Female,USA,Tablet,Free,New,17,No,5.9,10,1,0,61.0,155,26,2,Detractor,Negative,3,2,3,3,5,3,4,2,4,3,65.0,C,2,2,16.7,5,1,Unsure
U0630,45,Male,Netherlands,Desktop,Free,Power User,1,Yes,8.6,12,0,0,71.9,234,9,9,Promoter,Positive,4,1,5,4,5,2,4,2,5,3,77.5,B,4,5,58.3,3,0,Unsure
U0631,18,Female,Canada,Mobile,Basic,Power User,9,No,9.3,15,0,1,74.6,96,31,8,Passive,Neutral,4,4,4,2,5,4,4,3,3,1,65.0,C,4,5,58.3,5,0,Unsure
U0632,49,Female,Brazil,Mobile,Free,Returning,19,No,5.4,14,0,1,84.7,220,4,10,Promoter,Positive,4,2,3,4,3,3,3,2,2,4,50.0,D,5,2,41.7,4,0,Unsure
U0633,32,Female,Canada,Mobile,Pro,Returning,22,No,2.1,15,1,5,77.5,245,6,10,Promoter,Positive,3,1,4,2,4,2,3,2,3,2,70.0,B,4,4,50.0,3,1,Unsure
U0634,30,Male,USA,Desktop,Enterprise,Power User,18,Yes,14.0,14,0,2,100.0,144,10,8,Passive,Neutral,5,3,3,1,5,2,4,2,5,1,82.5,A,4,6,66.7,4,0,Unsure
U0635,24,Female,France,Tablet,Basic,New,7,No,11.9,10,0,2,90.5,230,5,6,Detractor,Negative,4,2,5,2,2,2,4,3,3,3,65.0,C,4,5,58.3,4,0,Unsure
U0636,18,Female,India,Desktop,Free,Returning,2,No,7.9,8,1,0,75.7,214,11,9,Promoter,Positive,5,3,3,4,2,2,4,2,5,3,62.5,C,4,6,66.7,3,0,Unlikely
U0637,42,Female,UK,Mobile,Enterprise,New,10,Yes,5.8,15,0,3,86.9,261,8,4,Detractor,Negative,4,2,5,3,5,1,5,2,4,2,82.5,A,4,6,66.7,4,0,Unsure
U0638,35,Female,Germany,Desktop,Basic,Power User,2,Yes,6.6,14,1,3,90.6,293,30,7,Passive,Neutral,4,3,4,2,4,2,3,3,5,2,70.0,B,5,4,58.3,4,0,Unsure
U0639,21,Female,India,Desktop,Basic,Returning,53,Yes,5.1,9,2,0,51.3,186,13,10,Promoter,Positive,3,2,4,3,4,3,4,3,4,2,65.0,C,5,6,75.0,4,0,Unsure
U0640,21,Female,UK,Mobile,Basic,Power User,12,Yes,10.0,13,1,3,80.2,216,7,10,Promoter,Positive,3,2,3,2,5,2,4,2,5,2,75.0,B,4,5,58.3,4,1,Unsure
U0641,31,Male,Canada,Desktop,Enterprise,Returning,7,Yes,7.7,15,1,0,80.0,217,4,10,Promoter,Positive,3,2,4,2,5,3,5,3,4,1,75.0,B,5,5,66.7,4,0,Unsure
U0642,51,Female,France,Desktop,Basic,New,26,Yes,4.9,9,1,0,89.0,249,8,10,Promoter,Positive,3,1,5,2,4,3,4,4,3,2,67.5,C,5,5,66.7,3,0,Likely
U0643,31,Female,Spain,Desktop,Pro,New,12,Yes,6.4,17,0,1,82.4,195,9,0,Detractor,Negative,5,1,5,3,3,3,4,2,5,2,77.5,B,6,4,66.7,5,0,Likely
U0644,19,Male,UK,Desktop,Pro,Returning,7,Yes,9.9,12,0,2,66.6,217,20,7,Passive,Neutral,4,2,4,2,3,1,3,3,4,2,70.0,B,5,4,58.3,3,0,Unsure
U0645,32,Male,USA,Mobile,Free,Returning,30,Yes,11.1,17,2,0,81.5,190,2,6,Detractor,Negative,3,2,4,1,4,2,4,1,5,2,80.0,A,3,4,41.7,4,1,Unsure
U0646,31,Male,France,Tablet,Basic,New,36,Yes,9.7,9,0,1,55.5,242,5,10,Promoter,Positive,3,3,2,3,4,3,3,2,4,2,57.5,D,4,4,50.0,3,0,Unsure
U0647,18,Female,USA,Desktop,Pro,New,20,No,8.4,9,0,9,48.9,298,8,10,Promoter,Positive,2,1,5,2,4,3,3,2,4,2,70.0,B,2,3,25.0,3,1,Unsure
U0648,33,Female,India,Desktop,Basic,Power User,1,Yes,5.7,10,1,2,84.9,262,8,0,Detractor,Negative,3,2,2,2,4,3,4,2,3,1,65.0,C,5,4,58.3,4,1,Unsure
U0649,32,Female,Canada,Desktop,Pro,Power User,15,Yes,0.5,13,0,2,93.0,237,6,2,Detractor,Negative,4,3,4,3,4,2,5,1,4,2,75.0,B,6,7,91.7,3,0,Likely
U0650,41,Female,UK,Desktop,Enterprise,Returning,26,Yes,7.8,12,0,0,87.6,249,23,7,Passive,Neutral,5,3,3,2,4,2,4,3,3,2,67.5,C,5,4,58.3,5,0,Unsure
U0651,52,Male,Germany,Mobile,Basic,Returning,3,Yes,6.9,12,0,0,98.0,200,6,9,Promoter,Positive,3,3,3,3,4,1,5,2,3,3,65.0,C,5,7,83.3,3,0,Unsure
U0652,45,Male,Germany,Mobile,Pro,New,5,Yes,6.4,12,0,1,62.6,251,14,9,Promoter,Positive,3,3,5,3,5,1,4,2,3,2,72.5,B,7,4,75.0,2,0,Unsure
U0653,31,Male,USA,Desktop,Pro,Returning,39,No,7.2,12,0,0,60.9,141,14,5,Detractor,Negative,4,3,4,1,4,1,3,2,4,2,75.0,B,5,6,75.0,5,0,Unsure
U0654,23,Male,Spain,Desktop,Pro,Power User,0,No,4.2,13,0,0,83.4,272,3,9,Promoter,Positive,5,2,3,2,4,1,2,1,5,2,77.5,B,5,7,83.3,4,0,Likely
U0655,60,Male,Australia,Desktop,Basic,New,25,No,6.5,5,1,1,59.6,86,31,10,Promoter,Positive,2,3,3,2,5,4,3,4,3,3,50.0,D,4,3,41.7,4,1,Unlikely
